Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,292791,215194,42085,35512,46387,9884293,353,0
XML,93888,74976,5214,13698,0,3968038,283,0
Forth,93405,79842,0,13563,656,4130547,244,0
C Header,39221,14500,19772,4949,324,1477705,198,0
Extensible Stylesheet Language Transformations,8990,7740,0,1250,0,339137,41,0
Autoconf,6440,3825,1835,780,515,218241,80,0
SVG,5896,5894,1,1,0,286989,1,0
HTML,4612,3677,8,927,0,125642,262,0
m4,3418,2939,83,396,0,115216,54,0
Lua,2367,2130,122,115,84,96143,12,0
CSS,2126,1437,358,331,0,41897,7,0
Shell,2122,1415,462,245,258,65972,17,0
JavaScript,1748,1337,353,58,117,114922,2,0
CMake,1456,1329,26,101,50,65475,2,0
Perl,1129,805,189,135,109,30021,10,0
AWK,972,775,111,86,78,36652,7,0
Prolog,922,922,0,0,0,11985,17,0
License,739,621,0,118,0,36837,2,0
Python,618,439,64,115,102,18227,3,0
LEX,506,389,63,54,0,13810,1,0
Document Type Definition,424,306,0,118,0,13379,6,0
Korn Shell,406,283,73,50,47,11257,3,0
YAML,372,314,52,6,0,16253,1,0
Plain Text,364,290,0,74,0,14099,12,0
D,324,308,9,7,0,12419,2,0
Happy,252,212,0,40,0,10778,1,0
Windows Resource-Definition Script,191,144,30,17,0,7112,2,0
Makefile,111,26,69,16,0,4681,5,0
TeX,80,26,45,9,0,2582,1,0
Markdown,55,37,0,18,0,1975,2,0
Expect,34,34,0,0,0,515,34,0
Properties File,29,19,5,5,0,513,1,0
Module-Definition,19,12,3,4,0,291,1,0
