Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,229355,164199,36942,28214,35920,7684329,287,0
Forth,107824,92606,0,15218,1313,5703987,251,0
XML,82781,65392,4835,12554,0,3463370,264,0
C Header,27891,10006,14588,3297,183,1024734,132,0
Extensible Stylesheet Language Transformations,7945,6812,0,1133,0,297743,37,0
SVG,5896,5894,1,1,0,286989,1,0
Autoconf,5877,3452,1701,724,443,196931,77,0
HTML,3924,3155,8,761,0,109711,246,0
m4,2653,2286,55,312,0,86482,52,0
CSS,2093,1414,351,328,0,41229,7,0
Shell,1692,1119,399,174,205,51930,14,0
JavaScript,1622,1212,352,58,101,72107,1,0
CMake,1194,1080,26,88,38,53389,2,0
Perl,1061,769,168,124,100,28135,8,0
AWK,940,744,111,85,77,35203,7,0
Prolog,922,922,0,0,0,11985,17,0
License,750,633,0,117,0,37211,2,0
Lua,466,311,95,60,37,13797,11,0
LEX,415,302,69,44,0,9890,1,0
Korn Shell,406,283,73,50,47,11257,3,0
Document Type Definition,395,279,0,116,0,12233,6,0
Plain Text,329,256,0,73,0,11978,6,0
D,324,308,9,7,0,12419,2,0
Happy,217,183,0,34,0,9007,1,0
Windows Resource-Definition Script,191,144,30,17,0,7112,2,0
Makefile,180,67,86,27,0,5969,6,0
TeX,80,26,45,9,0,2582,1,0
Expect,34,34,0,0,0,515,34,0
Properties File,24,18,2,4,0,410,1,0
Module-Definition,19,12,3,4,0,291,1,0
