Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,22738634,16888319,2580581,3269734,2270095,621092845,32327,0
JSON,9296016,9296014,0,2,0,2155627909,629,0
C Header,9006196,6947914,1353846,704436,49141,560904614,23633,0
Device Tree,1299228,1064106,69400,165722,24,30509073,4555,0
ReStructuredText,663005,502456,0,160549,0,24712631,3300,0
Assembly,379149,283671,53195,42283,3468,9649565,1333,0
YAML,337083,264888,14515,57680,0,8735952,3150,0
Plain Text,162612,132977,0,29635,0,5390321,1988,0
Shell,150288,106320,18875,25093,8207,3891010,805,0
Makefile,72678,49811,11937,10930,406,2401478,2810,0
SVG,49438,48177,1171,90,0,2576739,74,0
Perl,48880,40156,3745,4979,2975,1269213,64,0
Python,47100,36446,4885,5769,6718,1550304,158,0
Rust,11934,5564,5434,936,561,397221,37,0
Happy,6023,5323,0,700,0,126829,9,0
LEX,2763,2108,309,346,0,63494,9,0
C++,2408,2077,72,259,324,56167,8,0
AWK,2319,1804,234,281,547,55968,15,0
BASH,2277,1578,347,352,228,53672,59,0
Unreal Script,715,446,162,107,24,17719,5,0
Bazel,699,402,143,154,6,22218,2,0
CSV,670,597,0,73,0,35228,10,0
DOT,669,588,23,58,0,34583,18,0
License,406,327,0,79,0,20623,4,0
LD Script,385,299,30,56,0,6922,9,0
Autoconf,345,301,21,23,5,17284,5,0
Gherkin Specification,288,196,58,34,0,9542,1,0
TeX,236,156,74,6,0,9654,1,0
Extensible Stylesheet Language Transformations,200,174,0,26,0,6984,10,0
CSS,191,104,49,38,0,4434,3,0
C++ Header,125,59,55,11,2,3859,2,0
Module-Definition,125,110,0,15,4,4862,2,0
Systemd,92,78,0,14,0,2949,2,0
MATLAB,89,35,37,17,3,2482,1,0
HEX,86,86,0,0,0,4119,1,0
Snakemake,77,51,13,13,0,2761,3,0
Vim Script,42,27,12,3,5,1355,1,0
Markdown,33,25,0,8,0,1472,1,0
Ruby,29,25,0,4,1,816,1,0
TOML,12,2,9,1,0,369,1,0
sed,12,5,5,2,0,379,1,0
INI,7,3,3,1,0,288,1,0
