Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,23577988,17542407,2644242,3391339,2339999,645616242,33229,0
C Header,9509083,7366051,1418855,724177,51247,603323007,24159,0
JSON,9359801,9359799,0,2,0,2158985689,772,0
Device Tree,1467605,1203581,74956,189068,31,34418744,4943,0
ReStructuredText,702971,533270,0,169701,0,26413183,3420,0
YAML,419562,331877,17533,70152,0,10835785,3802,0
Assembly,375522,281792,51118,42612,3290,9512474,1321,0
Shell,170280,120641,21168,28471,9127,4451360,884,0
Plain Text,152413,125131,0,27282,0,5171972,1773,0
Makefile,75879,52244,12297,11338,438,2518320,2938,0
Python,66709,52520,6310,7879,8704,2498032,198,0
Perl,50386,41353,3879,5154,3034,1309612,67,0
SVG,49420,48159,1171,90,0,2576090,74,0
Rust,19681,8893,9357,1431,821,681724,61,0
Happy,6069,5359,0,710,0,127482,10,0
LEX,2874,2202,312,360,0,68730,10,0
BASH,2299,1604,339,356,232,53888,60,0
C++,2138,1860,61,217,310,49193,5,0
AWK,1985,1536,193,256,433,47788,14,0
DOT,841,721,42,78,0,42124,19,0
CSV,734,660,0,74,0,40276,10,0
Unreal Script,707,445,158,104,23,17583,5,0
Bazel,694,393,149,152,6,22179,2,0
Autoconf,429,373,26,30,10,19648,5,0
License,406,327,0,79,0,20623,4,0
LD Script,376,288,29,59,0,6748,8,0
Gherkin Specification,290,198,58,34,0,9606,1,0
CSS,237,136,60,41,0,5696,3,0
TeX,236,156,74,6,0,9654,1,0
Extensible Stylesheet Language Transformations,200,174,0,26,0,6984,10,0
Systemd,167,142,0,25,0,5530,3,0
Module-Definition,128,113,0,15,4,5024,2,0
C++ Header,125,59,55,11,2,3859,2,0
MATLAB,89,35,37,17,3,2482,1,0
HEX,86,86,0,0,0,4119,1,0
Snakemake,77,51,13,13,0,2742,3,0
Vim Script,42,27,12,3,5,1355,1,0
Markdown,36,27,0,9,0,1596,1,0
Ruby,29,25,0,4,1,816,1,0
HTML,16,11,4,1,0,646,1,0
INI,13,6,5,2,0,469,2,0
TOML,12,2,9,1,0,369,1,0
sed,12,5,5,2,0,379,1,0
