Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
JSON,8919011,8919011,0,0,0,2137976879,1,0
C,5285125,3763484,809346,712295,604158,146776306,7990,0
C Header,1278681,861916,255967,160798,18764,45431597,7770,0
Assembly,280556,216252,36256,28048,2758,7267033,841,0
Plain Text,130430,98904,0,31526,0,4891925,496,0
Makefile,21802,12572,5125,4105,162,657447,835,0
Go Template,19993,17707,0,2286,0,668920,21,0
Perl,4404,3271,653,480,549,124513,15,0
Shell,3281,1991,985,305,225,90722,39,0
Happy,3275,2878,0,397,0,69852,4,0
LEX,1533,1171,201,161,0,33660,4,0
C++,1426,1230,55,141,214,34573,1,0
License,1069,886,0,183,0,56929,4,0
TeX,1022,911,3,108,96,51367,1,0
Unreal Script,927,517,240,170,8,20822,4,0
HTML,425,367,0,58,0,15879,2,0
Bazel,333,188,65,80,4,10214,1,0
LD Script,314,237,49,28,0,7393,8,0
Scala,281,218,0,63,20,12158,1,0
C++ Header,260,127,110,23,4,7964,4,0
Python,251,171,46,34,43,6335,3,0
Objective C++,244,189,0,55,8,10879,1,0
ASP,169,136,0,33,9,4526,1,0
AWK,122,99,9,14,13,3481,2,0
BASH,89,49,32,8,10,2260,3,0
Autoconf,71,41,15,15,2,1565,4,0
Snakemake,44,19,15,10,0,1885,1,0
Extensible Stylesheet Language Transformations,7,7,0,0,0,310,1,0
