Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,12014228,8676599,1672447,1665182,1268444,327673665,17779,0
JSON,8919011,8919011,0,0,0,2137976879,1,0
C Header,2735318,1813760,588237,333321,30681,91505335,14864,0
Assembly,359733,270401,52675,36657,3469,9112147,1305,0
Plain Text,274122,212530,0,61592,0,10328392,1445,0
Intel HEX,107411,107399,0,12,0,4718396,110,0
Device Tree,94790,74290,9967,10533,0,2291691,497,0
XML,49354,45914,309,3131,0,1755515,155,0
Makefile,40165,26375,7071,6719,288,1256116,1646,0
Go Template,24794,22520,0,2274,0,880658,30,0
Perl,23058,17848,2507,2703,2221,602039,42,0
HEX,17207,17135,0,72,0,842018,26,0
Shell,7505,4849,1831,825,526,198701,79,0
Happy,4434,3879,0,555,0,91789,7,0
Python,3995,3043,393,559,449,125420,24,0
LEX,2084,1573,258,253,0,47612,7,0
C++,1789,1598,42,149,270,44390,1,0
License,1421,1176,0,245,0,75214,6,0
SVG,1389,1387,2,0,0,65830,5,0
LaTeX,1022,911,3,108,0,51371,1,0
AWK,897,714,94,89,221,22130,8,0
BASH,708,536,104,68,56,16516,37,0
LD Script,603,488,59,56,0,13007,17,0
Bazel,478,289,93,96,8,15413,1,0
HTML,436,378,0,58,0,16246,2,0
Scala,281,218,0,63,20,12158,1,0
Unreal Script,247,129,77,41,7,6143,2,0
Objective C++,244,189,0,55,8,10878,1,0
Autoconf,198,162,9,27,5,4245,6,0
ASP,170,137,0,33,9,4528,1,0
DOT,133,99,7,27,0,4873,4,0
C++ Header,125,59,55,11,2,3859,2,0
Extensible Stylesheet Language Transformations,110,97,0,13,0,3937,6,0
Vim Script,42,27,12,3,5,1355,1,0
sed,33,30,3,0,30,2073,1,0
Snakemake,26,14,6,6,0,1094,1,0
Module-Definition,7,7,0,0,1,128,1,0
