Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
JSON,8919011,8919011,0,0,0,2137976879,1,0
C,5033473,3576996,778973,677504,578778,140058910,7619,0
C Header,1233258,831915,246278,155065,18652,43852597,7513,0
Assembly,273476,212737,33450,27289,2709,7085651,830,0
Plain Text,121138,91785,0,29353,0,4532505,471,0
Makefile,20878,11991,4927,3960,152,629012,800,0
Go Template,18672,16562,0,2110,0,629421,20,0
Perl,4405,3272,653,480,559,124227,16,0
Happy,3268,2873,0,395,0,69925,4,0
Shell,3204,1929,985,290,214,89258,37,0
LEX,1536,1177,199,160,0,34259,4,0
C++,1426,1230,55,141,214,34573,1,0
License,1069,886,0,183,0,56929,4,0
TeX,1022,911,3,108,96,51367,1,0
LD Script,502,390,62,50,0,11991,9,0
Autoconf,447,371,17,59,2,8801,8,0
HTML,425,367,0,58,0,15884,2,0
Bazel,333,188,65,80,4,10218,1,0
Scala,281,218,0,63,20,12158,1,0
C++ Header,260,127,110,23,4,7964,4,0
Objective C++,244,189,0,55,8,10879,1,0
Unreal Script,239,123,75,41,7,5968,2,0
Python,193,131,38,24,29,4775,2,0
ASP,169,136,0,33,9,4526,1,0
AWK,122,99,9,14,13,3481,2,0
BASH,89,49,32,8,10,2260,3,0
Snakemake,44,22,11,11,0,1595,1,0
Extensible Stylesheet Language Transformations,6,6,0,0,0,265,1,0
