Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,18348266,13420107,2300754,2627405,1875241,497985701,26624,0
JSON,9069347,9069347,0,0,0,2144461293,263,0
C Header,5189610,3761481,929446,498683,40450,233998441,19315,0
Device Tree,740853,596954,54870,89029,1,17750865,2888,0
Plain Text,449947,359248,0,90699,0,15913277,4406,0
Assembly,382180,282578,57664,41938,3580,9742073,1327,0
ReStructuredText,226597,173236,0,53361,0,7946813,1068,0
Makefile,58219,39438,9723,9058,339,1876954,2456,0
Shell,46287,32198,6873,7216,2602,1150114,388,0
SVG,37359,35878,1404,77,0,1870409,54,0
Perl,36799,29162,3456,4181,3157,980215,54,0
Python,27663,21247,3270,3146,4228,903069,116,0
HTML,6096,5440,0,656,0,244344,5,0
Happy,5689,4992,0,697,0,119937,9,0
LEX,2655,2004,326,325,0,61639,8,0
YAML,2407,1849,242,316,0,73719,22,0
BASH,2368,1699,350,319,254,55729,54,0
C++,2225,1933,67,225,310,53563,8,0
AWK,2104,1705,197,202,539,52131,12,0
License,1083,884,0,199,0,56939,6,0
LaTeX,1026,915,3,108,0,51511,1,0
Unreal Script,717,447,162,108,24,17793,5,0
Bazel,683,409,131,143,9,21561,2,0
Markdown,556,423,0,133,0,27558,2,0
LD Script,479,364,64,51,0,10248,16,0
Autoconf,390,344,17,29,6,18051,7,0
DOT,325,282,10,33,0,17151,9,0
Gherkin Specification,243,166,49,28,0,8019,1,0
CSV,194,193,0,1,0,10837,6,0
CSS,127,72,28,27,0,2816,1,0
C++ Header,125,59,55,11,2,3859,2,0
Module-Definition,116,102,0,14,4,4555,2,0
Extensible Stylesheet Language Transformations,100,87,0,13,0,3492,5,0
HEX,86,86,0,0,0,4119,1,0
Snakemake,78,49,16,13,0,2827,2,0
Vim Script,42,27,12,3,5,1355,1,0
Ruby,29,25,0,4,1,816,1,0
sed,12,5,5,2,0,379,1,0
INI,7,3,3,1,0,288,1,0
