Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
Python,258550,193752,32476,32322,16279,10232349,1903,0
Plain Text,108613,78446,0,30167,0,4145387,341,0
JavaScript,12850,8925,2026,1899,2476,490844,28,0
HTML,3674,3177,18,479,0,173278,179,0
JSON,2907,2890,0,17,0,109480,63,0
CSS,2804,2158,101,545,0,58951,26,0
XML,738,734,2,2,0,37265,31,0
Batch,197,173,1,23,65,5630,2,0
Makefile,162,129,5,28,3,5553,2,0
License,82,66,0,16,0,4608,3,0
ReStructuredText,69,47,0,22,0,2695,2,0
Shell,62,44,11,7,12,2575,3,0
Autoconf,39,39,0,0,0,1719,1,0
SQL,15,12,2,1,0,906,3,0
SVG,10,10,0,0,1,37553,4,0
CSV,4,4,0,0,0,57,1,0
Smarty Template,3,3,0,0,0,130,1,0
